network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins
401,5,1916.180451523356,0.4739292971908922,2
188,3,95.6705816855896,0.5574063524961002,2
414,7,103.1638656139977,0.1541120645827431,2
800,4,134.36171253162152,0.1775148237593637,2
670,5,970.8265188274992,0.1913542717642889,1
430,7,395.0529699407668,0.6166008508191857,0
430,6,519.6275612821079,0.4150022895994329,1
435,4,242.9625722216791,0.3858505951638935,3
915,3,1065.7656315336856,0.4207438376102839,2
576,6,1493.2621878298935,0.2666955399067172,1
586,4,139.68667399595648,0.5873420742664075,0
706,2,171.28176465348804,0.1340503643630828,3
547,2,331.68634101788814,0.2398186450345621,1
448,5,262.988380446275,0.6730727772772298,2
460,1,606.6378278418492,0.30723869379292,2
485,5,1117.3318353200257,0.1561076528594377,0
492,4,1261.087644821543,0.6100178468770278,1
645,1,187.0094687858032,0.586048098552625,3
510,4,154.46193537656336,0.5583171310151086,4
646,1,361.6609057303021,0.2930586847545438,1
483,2,127.87585384616378,0.1017023536170729,1
515,4,77.02994354395133,0.1483756163794598,1
100,3,222.2715287025508,0.1960848935717455,0
683,5,400.6260158500573,0.2868997886726938,4
569,2,709.0781576843634,0.3074721371265356,1
699,3,1027.795820868021,0.3334847847601467,1
64,3,201.6578932460209,0.8162006429066084,3
917,4,1365.9220230622875,0.1220051214798792,2
472,2,27.400541033574395,0.0879294997974005,1
721,3,469.6557728786983,0.4939507685084571,0
292,2,802.0816197285209,0.0869844737865467,0
622,4,275.4177729297534,0.2908844700855713,1
289,2,920.8309510431544,0.4406696937697273,1
375,4,1614.2466412577694,0.0969519370864961,1
882,9,74.89165656278581,0.5329045401359692,0
461,9,574.8711511337679,0.1435844194847169,0
543,1,15.159124010377814,0.1677289120953251,2
674,1,262.3303780233085,0.315840152830152,0
599,1,117.81711013607384,0.4334782035997312,2
530,5,783.1182392079797,0.3851986048088347,0
572,6,228.7428002215701,0.2725838896644112,2
980,5,265.4723341831037,0.4490901216409427,1
488,2,184.1650391385847,0.319736200886747,1
540,5,223.562160068093,0.4522002131622228,1
710,4,204.02757850917985,0.5383924072977625,1
721,5,957.521810129482,0.418712325213859,2
737,2,2495.4126462088125,0.1522618474101554,2
627,2,539.0387444620737,0.2887082435316084,2
271,1,733.8085531314982,0.3158799892225623,1
826,7,1363.4655739705647,0.1679949660152818,1
270,3,517.172949926916,0.3650029609588222,0
560,1,287.6568700957884,0.2851660044251404,2
349,6,2412.3370126105506,0.1190205210020363,2
487,4,1892.901868926684,0.1223841935428572,2
565,6,199.1381600750973,0.330268913803708,0
564,1,971.4244571489954,0.4955960379954127,1
584,5,833.3460702461568,0.3152813648223707,3
822,4,839.0189386557257,0.4868656011725923,1
590,2,1420.4082546499824,0.3293615374094488,0
451,3,896.9455531458007,0.2199111948292063,1
692,5,583.855310438756,0.0139490841475986,0
737,3,1496.9847221984514,0.1977576803915906,0
254,4,246.13477916772,0.3204078994748288,1
619,3,909.613570511592,0.3850520807469007,1
640,10,967.2426270175245,0.1107696192144518,2
440,2,1634.1496207114342,0.4261470608561206,0
775,2,5105.303538220236,0.2966616306852894,4
469,6,652.3445904659508,0.3819451239727479,0
525,3,529.9608185255137,0.4372191109631793,2
465,3,734.4002156054077,0.0285325918128976,0
503,6,859.9422693736374,0.5440106298884128,1
280,1,998.5744788819244,0.5701296897832435,3
211,5,264.1605841403103,0.3877557126325603,1
818,1,534.0340580303412,0.5046823835689607,1
330,9,370.79821255332376,0.2145834829977306,2
301,3,31.63598383342571,0.3147740488476515,2
69,6,752.3098623780115,0.2770811220964773,3
372,1,1662.3670576286816,0.2222307233191188,3
235,3,2035.4471760351728,0.5809053708934138,2
828,5,582.8929105744006,0.1945203151637257,0
701,3,1161.552819141306,0.5102950896140471,1
362,5,996.9831625480404,0.2704608872809949,1
950,5,207.9476704544835,0.1420237268582869,1
696,6,51.98122418725109,0.0383262443798669,0
435,6,1102.2052256805234,0.184773541671754,0
64,5,265.8026366202932,0.3937258229972246,1
958,2,637.7090435671972,0.0996480051471389,2
222,4,593.9781426792313,0.3404207973052711,0
170,2,1362.4448042362278,0.5564048618879487,3
704,5,827.7118791770085,0.3503173789029103,3
987,3,1502.624522912805,0.2046651988929065,2
776,3,1116.2228195498744,0.6404401977358218,0
612,3,6949.999695866189,0.3055388556890352,4
618,7,1595.3451750808415,0.5403053521739393,2
670,7,189.668838838206,0.6391820610465421,2
651,4,2603.3727799053413,0.4204067375289869,1
556,1,332.5751700766388,0.1340629427222592,0
520,5,748.8683356418901,0.2300309316073403,2
487,6,2268.944028058564,0.4175822521875612,1
349,2,192.8070355518253,0.3144369318994751,0
443,3,1557.6027848856522,0.2263278633846245,0
161,4,2448.687901725349,0.3922231356409701,1
480,1,1537.951042666066,0.1041325115988053,3
302,2,1368.1642117461608,0.3446654421917947,1
279,4,245.88819648757897,0.31061159063164,3
535,5,418.18316371633273,0.6289446300908422,1
778,2,1142.8073058363427,0.5588716949806902,4
683,2,100.60063324298744,0.6093943430362498,3
185,3,1754.070499292083,0.3478212251812165,2
302,2,188.8381290805134,0.3820433942538568,2
688,4,665.5719472762522,0.2110040114759075,0
303,3,88.79844028276031,0.4132830997761684,1
455,2,163.84020502315866,0.3568601596912426,1
610,4,704.5459624071735,0.2320528464553709,3
306,3,805.5024209213567,0.1487106991301847,1
521,3,251.49633418510084,0.1968461373714638,2
233,4,101.44649501989778,0.0604347391676996,1
379,3,638.017086107142,0.343880051906603,1
563,5,1469.2607420973611,0.3830109174477458,1
181,2,179.96174027813086,0.3771690126142335,1
588,6,940.9961269603808,0.3031592224099831,2
496,3,390.05333784519365,0.1406363407955321,2
610,4,2293.000139827136,0.3993048635073596,2
544,2,68.94594237455235,0.5726426100452199,2
772,1,32.6312247078907,0.6279275311449632,3
525,5,106.19291770807618,0.1538287163517417,0
414,1,1220.242281668357,0.0617150963047975,2
524,1,2048.7710695724063,0.390649072633019,1
608,3,1382.922482040181,0.2150406944644404,2
509,4,1012.2021435928436,0.0625306941545993,3
508,6,47.44734926783524,0.4594674230130876,1
359,4,192.44704690412064,0.2663623987642204,3
367,1,2191.3734498201466,0.1874266765896967,1
219,3,779.9690645033343,0.3737578910481886,3
849,1,505.37711034001046,0.2226903503160646,0
251,5,845.1600485312272,0.1233591793406283,1
361,4,157.3899845962812,0.0604176566989075,2
356,3,1786.9620328339731,0.2406028781957326,3
678,5,854.397321224625,0.460803369212243,0
441,5,509.78327919312864,0.3767618761097346,3
749,3,489.07031447776046,0.5836105540631846,0
365,4,1382.4759792700506,0.5823640505367031,3
555,6,294.38349594364945,0.0769823069991424,3
332,3,117.99465924741178,0.0149469182993614,2
929,2,164.31122416328688,0.1951355390759607,3
262,1,67.69371745234086,0.1469834345540616,0
561,7,567.1983980950358,0.6880574293656003,3
626,6,904.7221076295184,0.1766346070570635,1
582,3,2174.301070690344,0.1618482983922334,1
462,1,1111.6476657580995,0.2137065809988326,0
474,5,699.9476761428981,0.2984868068705875,2
508,5,1595.8093926411457,0.5150382228022813,0
470,3,1782.079023991923,0.2270926657024665,0
692,5,996.907783307956,0.299314671997227,1
942,7,46.34450817455319,0.2374388214838992,0
388,4,275.9804214095834,0.3337882775525534,3
226,4,327.80258121074246,0.4049269447657442,0
482,7,4756.096559023084,0.1185088646812031,2
1015,5,499.13958228263846,0.6017466114672413,2
339,2,1148.002049405406,0.1546152498637209,2
827,4,1344.7354189327727,0.5139927792855606,0
835,2,847.3443220447915,0.1085121591979315,3
389,6,14.75643358183346,0.0812388042849894,2
613,3,15.631308460116127,0.490456116674819,2
825,6,1366.4256157629152,0.430395797660489,3
424,6,1075.3237864292705,0.4595901178764864,3
459,6,614.4975181208079,0.3192894676996372,2
383,4,228.93666952810923,0.1759090040483179,2
297,4,72.56469237035178,0.0449095274238148,0
370,4,143.55818413599965,0.2991280139163629,1
255,1,694.6174051479081,0.1844636354803164,2
506,4,631.4210356825379,0.2161622856137894,1
346,4,2267.801844663462,0.1396521953913632,2
546,4,2522.409010561621,0.3258633086894854,1
188,2,686.4303768854439,0.2675426838781543,1
566,1,1473.2604326042745,0.1023154090490099,1
666,5,1338.1131288293786,0.2982678396712128,0
101,7,1116.676881468945,0.3504481404022829,3
574,5,460.06097103628514,0.1046390099399937,0
745,6,394.6588306064107,0.2361070813022165,2
258,3,245.3657653258061,0.1950591455370236,1
834,2,2212.9038107838733,0.6140630229528752,1
583,3,1438.666502357997,0.3187893917287739,1
358,5,155.9518104649557,0.2774071742542772,1
488,6,232.777278618383,0.2676099975165364,1
611,6,696.5332232129172,0.3024140993766867,2
515,5,427.0021937843058,0.3680890894876224,1
607,4,192.53461873223995,0.8912857735011948,1
315,6,1252.93628721685,0.3974818518182671,0
533,4,1.243468863329547,0.3926497260147062,1
217,2,336.3938019256012,0.0193668577897524,0
477,4,2120.012745829712,0.2595151852616014,3
319,4,1144.2571830731558,0.3728367123948662,3
352,3,410.37564030625697,0.1128676548177367,1
747,2,2113.0060868860983,0.1936863855865225,1
718,4,1848.519664846686,0.129571055864966,1
621,5,43.21336711922096,0.1258731758948336,2
281,3,109.51864669758284,0.6561028721190241,1
436,5,391.81288282291615,0.4849765346581763,2
742,4,2120.553496778557,0.0615447328791353,1
528,2,1487.3722625327068,0.0269870290619454,1
963,4,39.1519802412237,0.3422770084675223,3
578,4,574.4946034342047,0.594686405784277,1
538,4,1019.0965693679144,0.2577032134841375,3
438,6,258.2856841627655,0.6616596973109609,0
526,8,1025.618109774428,0.6612884483686535,2
469,1,369.279857427132,0.1106108974826786,1
641,3,256.2264734519358,0.0890014084788859,1
691,4,398.8078564985494,0.2145128822415224,2
342,2,2409.505589337328,0.1396427132664531,2
233,1,1885.585513837652,0.5607148782834972,1
132,4,1962.2733657778672,0.1740697613870035,3
601,2,1994.7941649530776,0.1898643961215774,1
279,5,157.07870697963898,0.5261916724560596,3
69,1,1811.1639437724327,0.0935119066937505,3
577,3,190.88644598243548,0.6366098704263,1
998,4,1456.7971526744898,0.7168044002872997,1
498,4,624.5322770236088,0.2141835972207338,2
667,5,219.5097697014893,0.4124506160293975,2
516,2,406.6901447645789,0.1040662626176288,0
480,4,454.4505503821472,0.1866755470714255,0
683,5,1056.918573552771,0.457214778196316,1
441,4,745.1670939867058,0.1857492942049182,1
553,6,1357.663556085252,0.5531384927928091,2
564,4,404.41178444353386,0.3891331114712399,1
366,3,1088.783713851204,0.1650694905492866,1
698,2,1259.273992867115,0.4099222789587476,1
465,3,52.18079435723747,0.3094207681401188,1
348,2,376.82017330383337,0.5625750617071547,1
607,3,1737.1717310344532,0.7371128545362794,0
320,3,976.5586348089548,0.0830127205145904,0
505,3,433.6416363601628,0.4677466806319311,1
498,3,161.6677359660762,0.1027876474744128,1
717,3,81.28148124753284,0.3311013621179457,2
594,5,208.4176113050136,0.2675551455718656,2
494,2,224.50420107490268,0.3273999572430718,2
663,3,370.4693757417747,0.1913945394906817,3
778,4,155.76309865206522,0.3361760120514437,1
611,3,126.3037977788034,0.4776920738327897,0
502,6,1486.354065456555,0.5295833769300968,2
237,4,229.653267836328,0.4515195988708408,2
286,4,659.708632561346,0.0266862616194486,5
438,3,177.81469555273097,0.6556151402718868,1
378,4,541.4309799624739,0.3297080802273774,3
462,5,259.1582517005443,0.4216298417329689,3
511,2,72.6400094810122,0.1460590720818468,4
605,4,3221.7598829412177,0.0871868442895137,4
485,3,489.70529835229246,0.2036664540785435,4
597,2,399.4436616911257,0.1082873270573682,3
512,6,177.63745278883687,0.4090511375910777,1
104,5,547.1373023375444,0.2126742045869209,1
312,5,806.7664524999379,0.2175570802578995,4
471,4,290.6720603216195,0.1500802126605195,1
258,5,523.7851259682151,0.3880173586406611,3
619,5,216.4827777841193,0.0499507055782822,2
806,1,600.1348803000739,0.334399134415825,3
743,5,1237.9764557319215,0.4864578456831812,2
457,2,49.681999917381226,0.3388581976157652,1
798,5,583.5817028316702,0.4230919470795365,1
529,1,407.8117258476397,0.0296521334217679,2
432,3,61.5405524892325,0.5228866579815273,0
377,3,2257.5450635780285,0.2119794312151569,1
439,8,240.7143456719284,0.5668193695611835,0
422,5,665.2132987023065,0.3853729586377317,1
534,3,372.96260922058696,0.2366049254444861,1
532,3,253.01088268826365,0.3473461159735859,3
500,3,599.2335109181978,0.6590344999312931,2
587,4,934.4434568591092,0.4282952942515906,2
738,2,1231.6877285391554,0.6524672244152208,2
689,3,803.9324916240158,0.3178728611391084,2
203,5,597.7380827622253,0.4624259908398174,1
64,4,1201.406010085986,0.4776769841526028,3
686,5,582.9463703787358,0.213592379966624,0
226,3,2926.73721462945,0.4544754033228202,0
455,5,598.489477395432,0.2942930041428915,1
265,10,305.2978690968466,0.5734381118079216,3
139,3,472.9953741727755,0.6794078117643123,1
608,3,538.6600792943545,0.0715492864618854,1
651,4,266.6860919049359,0.2905704449030342,1
384,1,138.2862955238884,0.1058207821838224,3
64,5,451.6391285149424,0.3913682352147892,2
390,5,1818.675983030409,0.151872465107094,0
578,3,236.06743845585703,0.2420363492346039,1
204,2,359.306249390528,0.1138775550146475,1
536,3,1134.138913657575,0.7473791454541496,1
496,6,68.68450923278195,0.6608576661587047,0
615,4,1394.698027924579,0.6095666652927529,3
523,3,1019.1695615911522,0.4457085241482665,1
305,3,638.3869614993336,0.0509098061846748,1
739,1,188.05023763293948,0.5801252745339603,0
468,5,77.80679505563582,0.1043340891005957,1
494,3,210.8798950202106,0.4818684750132722,2
313,5,1146.6928063048656,0.5736707436774533,3
411,2,2168.377934201231,0.2867922031137668,3
323,6,1071.1872940449996,0.236019054703773,1
465,5,599.9721822039082,0.4703939983568622,2
842,3,2407.5848830353343,0.5969403258350101,0
225,7,1410.8517911100064,0.2444806568418717,1
177,3,853.312663168801,0.3364653767835915,1
794,2,30.913412704485765,0.3429712416216658,2
458,2,271.44252100168165,0.3659039322607189,3
366,6,294.7783757590417,0.1727565612566024,3
707,4,341.2430513012993,0.343251467764572,0
378,5,394.63176729185983,0.4488330641567646,1
865,6,2242.362762883165,0.1577156824675843,2
635,6,1083.4410192445575,0.4009351107504893,2
402,1,941.9555498398277,0.743237543706558,1
931,5,444.8187408969717,0.095712089581169,0
378,6,329.44768350436453,0.0177008954958909,2
648,5,101.883326149384,0.4406933972682556,3
559,5,483.3701510937682,0.4158646060406734,3
760,4,183.87513445165163,0.1975339085505994,3
812,5,396.76327579201296,0.4003244898030599,2
506,1,136.0531765571326,0.1602058911632726,1
349,4,337.2706045014896,0.5898642540823908,1
591,9,35.144264586613154,0.4795384720823225,0
364,7,4.833130879575659,0.4702036781399384,2
902,3,1631.618229349388,0.6514679172564118,2
527,6,820.1350680222497,0.4080206767582432,2
426,2,708.7385318884352,0.3152818683271012,2
536,5,576.8983281264722,0.351415448741292,2
230,4,1037.833560778338,0.4948584866250112,0
305,5,1065.9469315516476,0.3924344078847526,1
740,2,2189.794164128307,0.3885182801608411,1
368,3,224.20563175508968,0.446884084977576,1
290,5,1230.4339005700465,0.2728722018612253,0
607,2,3782.570243548256,0.3208603042334986,1
737,6,23.56105866683846,0.2873859631826581,3
643,4,374.7053012585219,0.0541122110194938,0
699,2,458.21169964753005,0.1521074027596725,2
348,2,1380.0241721063162,0.5254088719032235,1
215,5,11.070984326559005,0.2585858354357808,1
800,2,730.2764030651301,0.1772942278537421,1
435,2,1784.7982533575992,0.6492116291818781,0
449,4,127.78489848431973,0.2011689664597129,0
765,5,98.2527990117393,0.5997026098189756,1
611,3,6761.2693426387705,0.3125109484824412,3
591,4,1398.7712001087357,0.3475610758304687,3
933,4,956.3237338024647,0.314082773558143,1
371,5,407.3032943774713,0.2534518527029384,3
685,3,1539.116070273807,0.0875278260707042,0
511,3,2048.8049711308213,0.3287024543664125,3
553,6,1054.6351157451693,0.4587498924315273,2
805,5,406.1242300063005,0.1416443664125976,0
601,8,700.7663326293399,0.2915530435699336,0
607,2,82.97150855043766,0.0966782441971823,0
714,6,137.59966581234946,0.1252116019192299,0
427,6,1222.4240218487291,0.6586821990296807,2
332,6,23.803006049442672,0.191946488079701,2
291,4,40.35786694732867,0.1214385082236264,3
106,4,567.4594486045435,0.2963641371945084,1
911,4,149.57397106935687,0.2690925555393349,2
279,1,278.176780672036,0.130548382974043,0
455,2,407.10391405944586,0.2268503641311217,1
444,5,590.9432002188861,0.5064805348445715,1
561,5,266.74039396134657,0.1801434142179838,1
663,5,528.6159709369999,0.830185527441351,2
672,3,370.498147192351,0.4529560216207852,2
383,4,67.60240700264632,0.5786446030330827,0
466,8,1614.6915015158547,0.352138107398865,3
556,7,264.3223652057747,0.4282816864395425,1
450,1,752.0022558707449,0.3541371684828047,1
821,5,674.8044500385429,0.1834804827636087,1
598,5,177.68205700726676,0.2092629954711121,2
646,2,24.33286811748944,0.5471923005646124,3
632,6,1555.544917601715,0.3920185994726863,1
734,3,550.8300258294961,0.0810103177109249,1
536,4,428.18689165403214,0.6860929298043453,1
240,1,1151.4541083221063,0.2098568377409245,2
579,8,26.976913712603245,0.3766186073138939,2
369,2,1159.2690285153158,0.208786143800464,1
394,2,420.63563201964087,0.225427060595859,1
617,5,641.6979645126996,0.7089452360964511,1
747,3,1116.8793874884468,0.349826275056007,2
504,4,633.1560973862515,0.2575644249345217,2
561,6,51.010021859421386,0.0855227806869903,3
840,3,1043.3318523282694,0.435210424830468,1
548,8,1234.7015681144862,0.156800047311547,2
1020,5,495.75851802445294,0.1674218529206272,2
613,1,462.5122181440255,0.4834948103259732,0
147,4,232.2022294044328,0.4967765529895125,1
650,1,826.6254691726461,0.4381815454385795,0
576,4,1709.578656142751,0.6206748949123666,1
757,3,853.6182049268755,0.191664882647441,0
634,3,1180.3624096609558,0.1563483259690776,1
472,4,1453.4434868714227,0.5518658355803336,4
255,4,205.09577516352303,0.2656916041577922,3
458,2,411.4712096169462,0.0754449142766218,1
329,4,458.1035406248243,0.5731663220837854,2
383,3,654.7875992629982,0.2862952257228551,2
617,3,40.34619188903028,0.1702019268415822,1
833,6,710.1765579869317,0.5408082707248444,2
578,5,74.14980352352593,0.3030694023653494,1
260,5,1314.2712216060418,0.0685156889331839,1
588,3,2637.9454447230914,0.415924852594943,1
739,3,273.7207505790016,0.478589351371305,2
378,5,565.1725836918577,0.5573969880148714,1
473,1,1386.132547572445,0.4586975631198248,3
502,3,302.2651740635522,0.2065089291469599,3
343,3,137.36902194917775,0.2193162196546272,4
629,7,1074.779563816397,0.4867758857414118,0
475,3,958.8211201074488,0.2977353749104231,2
583,6,675.0745941531006,0.1896674099960181,1
322,3,2312.1872681468703,0.419124249177619,0
412,6,2483.051475273273,0.4589542302107305,1
644,7,1581.7935320928373,0.2612125174602422,3
425,5,277.402418280509,0.0826563530004658,1
845,3,204.29162387857312,0.1985869603709636,1
420,1,1445.04717398154,0.4157566394401047,2
544,3,842.9743715471227,0.3831593527046391,3
686,1,403.5118099216231,0.1672820105409437,0
216,5,421.776060527956,0.3629934167691416,2
147,1,1535.6679974614017,0.4407884460100666,1
194,9,142.58133453978778,0.3558945527984899,2
752,8,2305.543100698941,0.1143707296570346,1
389,5,802.384187107719,0.3640929410707033,2
1011,3,1253.7073091933016,0.3821041707849488,2
387,6,370.7295117203535,0.2378970921903603,4
536,3,707.245419054981,0.4223827735090362,1
808,4,1109.0050701506696,0.5461995284823109,0
901,2,456.9276908837665,0.7753330279961586,2
912,2,535.4450630968006,0.2841379526390425,2
741,3,697.9718742719053,0.273871486416281,3
704,4,52.40515713579983,0.3276001724570959,2
618,5,1591.3094004498828,0.5136805772162819,2
655,6,1611.9900338065356,0.2127524583948634,3
389,3,264.3799983926953,0.3004957262406363,0
336,1,1695.0286147242468,0.318144072416305,2
499,5,1093.804781909109,0.3993772041077486,1
465,1,528.0661607855471,0.283084330725719,1
409,3,341.87908581677164,0.0703140990276728,1
639,2,407.8328209885401,0.551329130259661,2
691,4,611.5752074531434,0.2781600747709155,0
517,2,425.5314166775624,0.3729973963772297,1
795,5,436.1105308177389,0.2117924533166309,1
271,3,181.6443277555429,0.3803183925518214,1
461,5,984.2862927339798,0.4576976337920447,0
356,2,752.4494711970212,0.4627966489532664,1
126,2,3852.859853658829,0.3389714013609774,0
483,3,121.81654908731844,0.1109020943303326,1
475,3,96.59444361587418,0.4387463149403053,3
802,1,580.4244033831209,0.5704987186960179,2
626,1,131.89100092990046,0.2798718112716565,1
295,6,754.5620036706379,0.4293385193412471,2
870,3,174.63935203143996,0.6047282518263469,2
744,5,527.7675992048404,0.82908358515557,1
616,1,755.9815186538606,0.4048105244795297,0
454,5,490.0516295171233,0.3538437996988091,2
308,4,308.51269612720307,0.276686852809841,0
425,2,1219.7689508693766,0.5880386155658461,1
717,3,1542.9326883370736,0.6193592306171372,2
876,4,260.6393319789215,0.308443045194641,2
808,6,1343.003531900595,0.2378567172224555,3
402,1,397.5829096435339,0.5050058125713724,2
276,2,534.9566743304838,0.3271968500534586,2
528,5,210.91173731054576,0.1542772586379546,1
146,5,786.2089493536471,0.4916705050579039,1
564,4,85.1125851645273,0.3287016311833027,1
470,4,716.4800657985282,0.1513009992793889,0
406,2,3661.8947554511856,0.0433394931847965,4
181,1,1120.2052881157194,0.0613500892922594,1
602,4,1803.3354934917545,0.4204689883888887,3
393,5,499.188798614376,0.1040916449746649,3
266,3,122.61916902135262,0.5228463515952222,0
64,3,272.2610442932988,0.350237893369429,2
494,1,40.21793607777132,0.0924640396135606,3
854,4,557.4205604299168,0.3382844749595341,1
832,2,839.0966260620175,0.6254944765659667,0
408,3,441.9896347079636,0.3152613249543995,1
379,9,662.6328561889029,0.4395875654381708,1
593,4,309.3565860428452,0.6639318759323026,3
300,3,71.81556906870442,0.3963353101142379,2
560,2,452.5056691145379,0.0781786204933346,1
653,7,634.9006750300607,0.5088030752631405,2
745,1,3242.6293419446524,0.0932482514715349,1
479,3,341.2775419321193,0.1103649415104874,3
459,3,905.9909117822968,0.4087340244686437,2
324,5,1383.5887943251623,0.5715413464990278,2
334,3,326.8447771778506,0.3030002240202811,0
454,1,2126.6225768249446,0.3784835359379972,2
573,6,330.9969863389321,0.4873701326201242,2
682,4,2800.044857333085,0.2946202980245542,2
339,5,1.7273978962361003,0.3368047294165608,1
798,1,804.4764951340227,0.1974905307953174,2
445,3,1248.2372869852975,0.2316966179425567,2
495,5,262.8703885703947,0.1707024892817523,0
350,3,99.58961208856104,0.3473526245998338,2
64,1,19.736211797132427,0.6044509522842546,2
676,3,61.85647763203356,0.3724163876739038,1
647,2,626.5171061483347,0.1736377837740099,1
443,6,1461.9129828099751,0.3276585689220407,2
513,4,52.16933648135791,0.3559012645130199,0
603,4,96.0909397279814,0.2745007081165332,2
187,5,4.092853515788738,0.1166285765621952,0
394,3,265.3377070711268,0.4021632962200702,1
658,5,2033.1448893408176,0.3531652221365268,3
249,5,258.6894022709613,0.2368533590957952,3
558,8,465.0191388288251,0.2372374421713462,0
228,8,157.74422220797857,0.2316147585914288,2
593,5,98.89611355433328,0.1286422849217041,0
492,5,161.10021379724242,0.3197853704981774,2
176,4,189.0162999281516,0.2609551533269551,2
732,3,111.67528488620697,0.3306721023889495,1
353,6,1254.4564175080086,0.1623249510486968,1
337,3,518.9148776977269,0.42836272009582,2
540,5,620.8221365187828,0.4853463551840439,1
729,1,375.5557647524503,0.3769907088322497,1
296,8,189.3304646098443,0.6151407226452393,3
512,4,78.88595263697893,0.3974635128756001,0
585,3,63.17024210739286,0.4899795589855195,2
638,4,163.79315651661898,0.4744853041273177,1
535,4,1518.636237828504,0.4745843838570486,2
426,3,195.2335163210581,0.4701638615048285,1
334,4,350.58023880545187,0.2074666677229808,2
517,7,680.3118434186658,0.8189231788716298,1
285,3,572.9903536535492,0.6770877935999496,2
64,3,876.8619147408581,0.4683121378626915,2
587,5,172.84977613270925,0.2793193971085466,1
680,8,593.9521771463765,0.3265634724035078,1
64,4,1167.9498256740137,0.3344382541524628,3
298,3,392.1741530629778,0.0198100585677525,1
623,5,2857.429101510847,0.1972180521743293,1
911,2,690.1041158851498,0.2129873187838886,2
504,4,898.7172566018775,0.1725701099211534,2
354,6,491.5985550372557,0.3395987696483039,0
463,6,1560.7027023682645,0.4066715093772398,2
774,4,480.43532798602274,0.1890310573748868,3
370,2,2281.7255823601618,0.2007796316911627,1
340,4,293.94670774370934,0.1095090481415943,2
403,7,1606.8549344962755,0.0511851132296804,1
309,6,815.8848959601764,0.1157917882863283,0
524,6,1283.7779160088403,0.1317478987529468,1
824,6,30.74428923204413,0.2957777946905542,2
564,3,259.78634017621164,0.3294911233114855,2
449,2,1502.2662998508854,0.7777298445535689,1
441,3,306.57202193726005,0.8564753116638844,0
187,3,997.6583394444312,0.8104403591238742,2
676,4,3881.75883560012,0.3485144556140148,2
484,9,156.0033131630948,0.4947147420779877,1
463,4,432.4039715760746,0.3088246403072819,1
1138,6,144.38025205354134,0.4627958291152952,3
559,3,134.05966034084855,0.1515584778491531,1
349,7,802.0081049656451,0.2563601216241956,3
414,2,169.93702940410068,0.3968510762829061,1
729,5,527.2346271753664,0.2884866093990267,3
522,4,3051.244854417021,0.0897190068135143,2
212,6,324.1275023252351,0.2232766008764803,3
683,8,1654.8319631942957,0.570140134188074,0
366,1,403.8285360766444,0.3762874463521304,4
874,4,243.98728581592053,0.602806399206928,1
716,3,327.88181786296377,0.1961942628605485,0
410,5,109.28510029057318,0.3490105271583577,2
756,4,909.0143310292856,0.1446563857820845,2
513,1,569.0814180438715,0.1464478745953031,1
670,4,761.1830330345987,0.3513455838091719,2
596,4,288.88238973424376,0.2399320071774298,3
330,2,847.8170844277877,0.4562611708907647,2
371,6,143.87463693614714,0.4383592351756668,3
705,2,845.5296815639801,0.2985883439935057,3
433,2,67.69560262028445,0.0957384646095682,1
419,2,409.0247893463728,0.0457519264831792,2
308,1,752.7804254456886,0.6481220577626358,2
584,2,1546.571120687215,0.2969608721753022,0
912,2,1338.8186736578143,0.1358214028582106,1
286,4,598.8434805138944,0.6969460656624006,2
504,2,1719.003782093997,0.5844134559368414,1
782,4,564.0186835751224,0.4555460035665171,2
484,4,582.4670814653789,0.3769927976155146,0
590,5,1019.955954265722,0.1755132307731214,2
287,5,1681.561267626109,0.2093436621622764,0
585,4,738.4841104164378,0.1333798959237889,2
462,6,2308.6669417059734,0.5794715078602658,2
697,4,211.7831551904335,0.5262022049436671,2
737,2,2064.88134735066,0.3563058131839472,1
1017,5,200.4662250479824,0.4511297385485758,2
615,6,597.9399343679484,0.4086617144457965,1
565,4,1271.8329289031396,0.1717211694101201,2
538,4,1293.912228307166,0.2752440722634981,2
429,6,260.7605993151591,0.3248380896917663,1
567,4,3408.9932423896057,0.8672606115053807,4
440,3,67.23017419159996,0.6988739427608011,0
533,5,28.321656325721715,0.0888410520607676,2
763,3,1473.7492515310778,0.1551369800006623,1
298,1,1367.490185193254,0.2700770533060398,4
727,2,998.1097521742528,0.5283653455196309,2
763,3,1521.8348042079433,0.5832283835340935,2
476,5,118.3910682472535,0.1587864114801449,1
75,3,80.46427373497927,0.2045648996268904,3
378,4,2789.473058482436,0.2408168183365538,3
759,3,783.0394364402823,0.4224113593916104,2
495,3,2019.051853407376,0.3706413736634057,3
300,4,1895.3494394391616,0.2526688156163293,2
399,5,847.0668604486879,0.3316017982126706,1
668,6,792.1102490683907,0.2220686680002618,3
609,5,356.9619399377907,0.4902888463602233,2
452,4,129.17798737201466,0.7804998862560583,3
426,5,928.232601788083,0.566458513477509,1
421,3,1362.3862288111327,0.1971246523729559,1
315,6,629.3050229993133,0.562237366240978,1
823,1,41.76687798527773,0.621231614186325,1
435,2,125.246051221289,0.0547556574977216,1
743,4,86.03283606380839,0.5572313672630507,2
804,5,857.9619260534081,0.4602174875568616,1
699,3,665.5396065936625,0.2719529452337443,2
413,4,502.63740737016246,0.6333075032639371,2
